Count,Agent Name,Description,Severity Level
9726,nibin-dev,CVE-2022-42011 affects libdbus-1-3,5.878105766264332
9727,nibin-dev,CVE-2022-42012 affects dbus,6.710711555154603
9728,nibin-dev,CVE-2022-42012 affects dbus-user-session,3.2527080332966616
9729,nibin-dev,CVE-2022-28653 affects apport-gtk,2.8711305355790517
9730,nibin-dev,CVE-2022-28653 affects python3-problem-report,9.828369399334353
9731,nibin-dev,CVE-2023-38559 affects ghostscript-x,1.571265506678201
9732,nibin-dev,CVE-2023-38559 affects libgs9,4.686925217161195
9733,nibin-dev,CVE-2023-38559 affects libgs9-common,1.2122314556589264
9734,nibin-dev,CVE-2021-20233 affects grub-pc-bin,0.9273295340587695
9735,nibin-dev,CVE-2023-33460 affects libyajl2,4.469105929122713
9736,nibin-dev,CVE-2024-20921 affects openjdk-17-jdk-headless,0.4431406219163958
9737,nibin-dev,CVE-2024-20926 affects openjdk-17-jdk-headless,0.25327042623090157
9738,nibin-dev,CVE-2024-20926 affects openjdk-17-jre,7.132959611024678
9739,nibin-dev,CVE-2024-20926 affects openjdk-17-jre-headless,8.619212930736083
9740,nibin-dev,CVE-2024-20926 affects openjdk-8-jdk,4.984196808613164
9741,nibin-dev,CVE-2024-20926 affects openjdk-8-jdk-headless,1.5780955109949524
9742,nibin-dev,CVE-2024-20926 affects openjdk-8-jre,5.258770563883508
9743,nibin-dev,CVE-2022-4883 affects libxpm4,0.5121350556884341
9744,nibin-dev,CVE-2022-26305 affects libjurt-java,7.435303220930358
9745,nibin-dev,CVE-2023-4750 affects vim-common,6.333450217857825
9746,nibin-dev,CVE-2023-4750 affects xxd,4.708749626368811
9747,nibin-dev,CVE-2023-4751 affects vim-common,1.7012882882819846
9748,nibin-dev,CVE-2023-4751 affects vim-tiny,2.557486316549027
9749,nibin-dev,CVE-2022-39236 affects thunderbird,2.669599276652229
9750,nibin-dev,CVE-2022-39236 affects thunderbird-gnome-support,4.194338148274471
9751,nibin-dev,CVE-2023-4752 affects vim-runtime,3.8973355880418517
9752,nibin-dev,CVE-2023-4752 affects vim-tiny,8.50576563906136
9753,nibin-dev,CVE-2024-20972 affects mysql-client,4.088161774878394
9754,nibin-dev,CVE-2024-20973 affects mysql-client,8.413487163132192
9755,nibin-dev,CVE-2024-20974 affects mysql-client,4.979847192976814
9756,nibin-dev,CVE-2024-20977 affects mysql-client,8.663445971347695
9757,nibin-dev,CVE-2024-20978 affects libmysqlclient21,0.9617640941216588
9758,nibin-dev,CVE-2022-41804 affects intel-microcode,5.552072290394246
9759,nibin-dev,CVE-2023-40567 affects libfreerdp2-2,7.274241909533741
9760,nibin-dev,CVE-2023-40569 affects libfreerdp-client2-2,0.490132370039138
9761,nibin-dev,CVE-2023-40569 affects libfreerdp2-2,8.49047870784966
9762,nibin-dev,CVE-2023-0054 affects vim,8.012991438254524
9763,nibin-dev,CVE-2023-0054 affects vim-tiny,1.8786869617516133
9764,nibin-dev,CVE-2022-23132 affects zabbix-agent,8.988640260172826
9765,nibin-dev,CVE-2023-22112 affects mysql-client,8.978154927994101
9766,nibin-dev,CVE-2023-22114 affects mysql-client,8.778597103512073
9767,nibin-dev,CVE-2022-3140 affects libjuh-java,9.697865062812344
9768,nibin-dev,CVE-2022-3140 affects libreoffice-calc,4.046575780081191
9769,nibin-dev,CVE-2022-3140 affects libreoffice-common,5.7414392175785
9770,nibin-dev,CVE-2022-3140 affects libreoffice-gnome,0.7461898098046127
9771,nibin-dev,CVE-2022-3140 affects libreoffice-math,0.324709439329145
9772,nibin-dev,CVE-2022-3140 affects libreoffice-style-colibre,9.891261978344634
9773,nibin-dev,CVE-2022-3140 affects libreoffice-writer,2.9865108983897093
9774,nibin-dev,CVE-2022-3140 affects libuno-purpenvhelpergcc3-3,4.57348256578035
9775,nibin-dev,CVE-2023-22064 affects mysql-client,9.59826269222513
9776,nibin-dev,CVE-2023-22067 affects openjdk-8-jre,0.17869248833178308
9777,nibin-dev,CVE-2023-22068 affects libmysqlclient21,2.6608720779584702
9778,nibin-dev,CVE-2023-29450 affects zabbix-agent,6.965385415934737
9779,nibin-dev,CVE-2022-3094 affects bind9-libs,6.904261940168654
9780,nibin-dev,CVE-2022-3099 affects vim,4.252361559471933
9781,nibin-dev,CVE-2022-3099 affects vim-common,1.411057838237948
9782,nibin-dev,CVE-2022-3099 affects vim-runtime,8.512598548364874
9783,nibin-dev,CVE-2023-4045 affects thunderbird-gnome-support,1.4955793997943834
9784,nibin-dev,CVE-2023-4047 affects thunderbird-gnome-support,6.714584819951245
9785,nibin-dev,CVE-2022-46691 affects gir1.2-webkit2-4.0,2.485682248827671
9786,nibin-dev,CVE-2023-4048 affects firefox,2.950930398933478
9787,nibin-dev,CVE-2023-4048 affects thunderbird-gnome-support,2.092598020275016
9788,nibin-dev,CVE-2023-6478 affects xserver-common,9.148047027012002
9789,nibin-dev,CVE-2023-6478 affects xwayland,0.5848402288978349
9790,nibin-dev,CVE-2022-46699 affects gir1.2-javascriptcoregtk-4.0,5.067002888564699
9791,nibin-dev,CVE-2022-46699 affects libwebkit2gtk-4.0-37,3.1296708113150307
9792,nibin-dev,CVE-2021-32142 affects libraw19,9.007248255793952
9793,nibin-dev,CVE-2023-2911 affects bind9-host,3.380848147425166
9794,nibin-dev,CVE-2022-47007 affects libctf0,6.088930940007672
9795,nibin-dev,CVE-2022-32919 affects libjavascriptcoregtk-4.0-18,2.0940536062582815
9796,nibin-dev,CVE-2022-32919 affects libqt5webkit5,9.710851669331696
9797,nibin-dev,CVE-2022-47008 affects binutils-common,6.004922641783486
9798,nibin-dev,CVE-2022-47008 affects binutils-x86-64-linux-gnu,1.9320801617430483
9799,nibin-dev,CVE-2022-47008 affects libbinutils,6.692706575503067
9800,nibin-dev,CVE-2022-47008 affects libctf0,2.137247332449237
9801,nibin-dev,CVE-2022-37290 affects nautilus-data,4.59357617112118
9802,nibin-dev,CVE-2022-48434 affects libavdevice58,9.49691558271965
9803,nibin-dev,CVE-2022-48434 affects libpostproc55,3.281567561387929
9804,nibin-dev,CVE-2023-2255 affects fonts-opensymbol,5.611057519992443
9805,nibin-dev,CVE-2023-2255 affects libjuh-java,3.215403167657728
9806,nibin-dev,CVE-2023-2255 affects libreoffice-math,6.951671794050186
9807,nibin-dev,CVE-2023-2255 affects libreoffice-style-breeze,6.454349404494155
9808,nibin-dev,CVE-2023-2255 affects libreoffice-style-colibre,3.5063385665912516
9809,nibin-dev,CVE-2023-2255 affects libridl-java,7.298594899323093
9810,nibin-dev,CVE-2023-2255 affects libuno-purpenvhelpergcc3-3,6.933635489374596
9811,nibin-dev,CVE-2022-26305 affects libreoffice-core,3.8728028094777764
9812,nibin-dev,CVE-2022-26305 affects libreoffice-gnome,9.164140378294793
9813,nibin-dev,CVE-2022-26305 affects libreoffice-help-common,6.264039394627973
9814,nibin-dev,CVE-2022-26305 affects libreoffice-style-elementary,1.4355682344288379
9815,nibin-dev,CVE-2022-26305 affects libreoffice-writer,4.664999204721658
9816,nibin-dev,CVE-2022-26305 affects python3-uno,7.92507090506711
9817,nibin-dev,CVE-2022-26305 affects ure,6.492021205682344
9818,nibin-dev,CVE-2022-26306 affects libjuh-java,2.650273764914426
9819,nibin-dev,CVE-2022-26306 affects libreoffice-calc,5.706000277782772
9820,nibin-dev,CVE-2022-26306 affects libreoffice-help-common,1.9612240966151007
9821,nibin-dev,CVE-2022-26306 affects libreoffice-math,9.47565387734405
9822,nibin-dev,CVE-2022-26306 affects libreoffice-pdfimport,6.643187558080221
9823,nibin-dev,CVE-2022-26306 affects libreoffice-style-colibre,2.8485588087851554
9824,nibin-dev,CVE-2022-26306 affects libreoffice-style-elementary,1.428784818231209
9825,nibin-dev,CVE-2022-26306 affects libuno-purpenvhelpergcc3-3,7.706446459499117
9826,nibin-dev,CVE-2022-26306 affects libuno-sal3,8.858474576540814
9827,nibin-dev,CVE-2022-26306 affects libuno-salhelpergcc3-3,9.277267940553546
9828,nibin-dev,CVE-2022-26307 affects fonts-opensymbol,9.520628846187616
9829,nibin-dev,CVE-2022-26307 affects libreoffice-calc,3.5033423016696563
9830,nibin-dev,CVE-2022-26307 affects libreoffice-core,3.344708086913374
9831,nibin-dev,CVE-2022-26307 affects libreoffice-help-common,3.630038569908441
9832,nibin-dev,CVE-2022-26307 affects libreoffice-pdfimport,6.186934348920143
9833,nibin-dev,CVE-2022-26307 affects libreoffice-style-breeze,4.277261625293185
9834,nibin-dev,CVE-2022-26307 affects libreoffice-style-colibre,1.3864903841673049
9835,nibin-dev,CVE-2022-26307 affects libuno-cppu3,3.2640254524748413
9836,nibin-dev,CVE-2022-26307 affects libuno-salhelpergcc3-3,2.780981205601163
9837,nibin-dev,CVE-2022-26307 affects libunoloader-java,8.20261316625755
9838,nibin-dev,CVE-2020-26421 affects libwireshark-data,4.439695881061971
9839,nibin-dev,CVE-2020-26421 affects libwireshark13,1.6452996092283867
9840,nibin-dev,CVE-2020-26421 affects wireshark-common,0.603659875278395
9841,nibin-dev,CVE-2023-38469 affects libavahi-ui-gtk3-0,5.694142674423288
9842,nibin-dev,CVE-2021-3598 affects libopenexr24,1.550583812799965
9843,nibin-dev,CVE-2023-3138 affects libx11-6,1.5184704012742767
9844,nibin-dev,CVE-2023-39333 affects nodejs,5.845102410161892
9845,nibin-dev,CVE-2022-46700 affects libjavascriptcoregtk-4.0-18,7.672080548792579
9846,nibin-dev,CVE-2022-46705 affects gir1.2-webkit2-4.0,2.8170597359209912
9847,nibin-dev,CVE-2022-46705 affects libjavascriptcoregtk-4.0-18,5.901815194597656
9848,nibin-dev,CVE-2020-16156 affects libperl5.30,3.757395071781069
9849,nibin-dev,CVE-2020-16156 affects perl-base,7.735345005113374
9850,nibin-dev,CVE-2023-34241 affects cups,0.7035231066569547
9851,nibin-dev,CVE-2023-34241 affects cups-client,3.30996377889985
9852,nibin-dev,CVE-2023-34241 affects cups-core-drivers,0.5856088095911849
9853,nibin-dev,CVE-2023-34241 affects cups-ppdc,1.248767588488121
9854,nibin-dev,CVE-2023-34241 affects cups-server-common,8.110376293759735
9855,ekaghni,Memory metrics,9.777904674357412
9856,ekaghni,load average metrics,9.588925932162761
9857,ekaghni,Memory metrics,7.234273928434928
9858,ekaghni,Disk metrics,3.1588022806068903
9859,ekaghni,CPU | MEMORY | DISK usage metrics,8.49968338408544
9860,ekaghni,PAM: Login session opened.,4.0
9861,ekaghni,Memory metrics,9.176382379140565
9862,ekaghni,load average metrics,6.89671526417313
9863,ekaghni,Apparmor DENIED,5.0
9864,ekaghni,Apparmor DENIED,5.0
9865,ekaghni,Memory metrics,4.079048304339654
9866,ekaghni,CPU | MEMORY | DISK usage metrics,3.540153717179355
9867,ekaghni,Disk metrics,2.8366984061993508
9868,ekaghni,Host-based anomaly detection event (rootcheck).,6.0
9869,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9870,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9871,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9872,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9873,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9874,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9875,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9876,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9877,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
9878,ekaghni,Memory metrics,5.551912907940504
9879,ekaghni,CPU | MEMORY | DISK usage metrics,9.236491259482039
9880,ekaghni,Disk metrics,3.234500602586312
9881,ekaghni,Disk metrics,2.5060992334513377
9882,ekaghni,Memory metrics,0.8987592516637866
9883,ekaghni,load average metrics,8.440227538606912
9884,ekaghni,CPU | MEMORY | DISK usage metrics,5.522758595565831
9885,ekaghni,Memory metrics,3.438846478417391
9886,ekaghni,Disk metrics,0.42248047584249715
9887,ekaghni,Memory metrics,8.768014220211528
9888,ekaghni,CPU | MEMORY | DISK usage metrics,4.514696710562043
9889,ekaghni,Disk metrics,9.647919357328275
9890,ekaghni,Memory metrics,2.0985998841965667
9891,ekaghni,CPU | MEMORY | DISK usage metrics,2.550281999814452
9892,ekaghni,Memory metrics,0.07866123026204486
9893,ekaghni,CPU | MEMORY | DISK usage metrics,4.933743408420207
9894,ekaghni,load average metrics,4.978582047131735
9895,ekaghni,Memory metrics,7.21810028495558
9896,ekaghni,Disk metrics,0.6236763641907794
9897,ekaghni,Memory metrics,5.025895077979277
9898,ekaghni,load average metrics,7.094391884328709
9899,ekaghni,Memory metrics,9.021297054646544
9900,ekaghni,Memory metrics,7.901334406693875
9901,ekaghni,Memory metrics,3.5654091370283982
9902,ekaghni,Disk metrics,9.088876247488955
9903,ekaghni,Disk metrics,9.39811556120888
9904,ekaghni,load average metrics,5.372192445185425
9905,ekaghni,Disk metrics,9.282254290897448
9906,ekaghni,CPU | MEMORY | DISK usage metrics,0.9163024846674173
9907,ekaghni,load average metrics,2.069235335336639
9908,ekaghni,Disk metrics,1.4415573901757683
9909,ekaghni,CPU | MEMORY | DISK usage metrics,7.80627864817764
9910,ekaghni,load average metrics,3.4243305685232994
9911,ekaghni,CPU | MEMORY | DISK usage metrics,5.122994382827873
9912,ekaghni,Memory metrics,7.463435483020171
9913,ekaghni,load average metrics,7.315461092479531
9914,ekaghni,CPU | MEMORY | DISK usage metrics,6.49704312945102
9915,ekaghni,load average metrics,3.1069296606155894
9916,ekaghni,Memory metrics,0.5528114827598063
9917,ekaghni,Disk metrics,8.812086550160638
9918,ekaghni,Disk metrics,8.118174121069783
9919,ekaghni,Memory metrics,0.6966505336151352
9920,ekaghni,Disk metrics,8.968582973795291
9921,ekaghni,CPU | MEMORY | DISK usage metrics,4.416426344141335
9922,ekaghni,CPU | MEMORY | DISK usage metrics,3.108982927896248
9923,ekaghni,CPU | MEMORY | DISK usage metrics,9.840490892370132
9924,ekaghni,CPU | MEMORY | DISK usage metrics,2.1811902205666422
9925,ekaghni,load average metrics,5.091305736509733
9926,ekaghni,Disk metrics,1.1798413504452887
9927,ekaghni,Disk metrics,6.932034703449429
9928,ekaghni,Disk metrics,4.712267525400496
9929,ekaghni,load average metrics,3.504700908451779
9930,ekaghni,Memory metrics,4.446058946855466
9931,ekaghni,CPU | MEMORY | DISK usage metrics,4.962050418363557
9932,ekaghni,Memory metrics,4.105761433050783
9933,ekaghni,CPU | MEMORY | DISK usage metrics,3.1634862833682478
9934,ekaghni,Memory metrics,3.29718264566651
9935,ekaghni,CPU | MEMORY | DISK usage metrics,2.819813991587623
9936,ekaghni,load average metrics,7.974351611145134
9937,ekaghni,Memory metrics,2.5743739763425824
9938,ekaghni,load average metrics,8.376966663962763
9939,ekaghni,Memory metrics,2.0860712512232285
9940,ekaghni,Memory metrics,5.018152780381206
9941,ekaghni,Disk metrics,7.186897680080728
9942,ekaghni,CPU | MEMORY | DISK usage metrics,5.302018894758374
9943,ekaghni,Disk metrics,5.472514227461214
9944,ekaghni,Disk metrics,3.105204866542046
9945,ekaghni,load average metrics,9.03725297582621
9946,ekaghni,Memory metrics,1.6799408137994365
9947,ekaghni,CPU | MEMORY | DISK usage metrics,7.150465859662329
9948,ekaghni,load average metrics,0.6482116369885449
9949,ekaghni,Disk metrics,9.866845006718432
9950,ekaghni,CPU | MEMORY | DISK usage metrics,9.514079702762405
9951,ekaghni,load average metrics,4.208974165234657
9952,ekaghni,Disk metrics,8.560525374712796
9953,ekaghni,CPU | MEMORY | DISK usage metrics,0.8619710309932571
9954,ekaghni,load average metrics,9.210325210976457
9955,ekaghni,Memory metrics,5.711369097116988
9956,ekaghni,load average metrics,5.708005537173829
9957,ekaghni,Disk metrics,0.40763217618227654
9958,ekaghni,load average metrics,3.9342919061675996
9959,ekaghni,load average metrics,3.412139025927413
9960,ekaghni,Memory metrics,3.431413878303035
9961,ekaghni,Disk metrics,1.9060471581532579
9962,ekaghni,load average metrics,6.596804957497141
9963,ekaghni,Disk metrics,3.402102139144967
9964,ekaghni,Memory metrics,4.67663990597055
9965,ekaghni,Memory metrics,9.765763637518528
9966,ekaghni,CPU | MEMORY | DISK usage metrics,8.661141403908578
9967,ekaghni,Disk metrics,4.555721681852369
9968,ekaghni,Memory metrics,5.2071610042586585
9969,ekaghni,Memory metrics,9.26275718673779
9970,ekaghni,Disk metrics,7.929176220098199
9971,ekaghni,Memory metrics,9.074258750799405
9972,ekaghni,Disk metrics,8.29194059044587
9973,ekaghni,CPU | MEMORY | DISK usage metrics,2.5522980705633613
9974,ekaghni,CPU | MEMORY | DISK usage metrics,3.5922450047059673
9975,ekaghni,load average metrics,3.9355615967347477
9976,ekaghni,Disk metrics,5.118484016020782
9977,ekaghni,Memory metrics,7.249998575618063
9978,ekaghni,Disk metrics,7.60605051817913
9979,ekaghni,CPU | MEMORY | DISK usage metrics,7.83196987932131
9980,ekaghni,load average metrics,7.230830882441438
9981,ekaghni,Disk metrics,9.668980419038217
9982,ekaghni,Memory metrics,0.9664045994485604
9983,ekaghni,load average metrics,6.4833257761922045
9984,ekaghni,CPU | MEMORY | DISK usage metrics,7.79285708342749
9985,ekaghni,Memory metrics,0.012832793059014413
9986,ekaghni,CPU | MEMORY | DISK usage metrics,7.064116986190982
9987,ekaghni,Disk metrics,8.342891204131854
9988,ekaghni,CPU | MEMORY | DISK usage metrics,1.8823263450710737
9989,ekaghni,Disk metrics,8.804911224737035
9990,ekaghni,Memory metrics,2.304721594934007
9991,ekaghni,load average metrics,7.239861855847831
9992,ekaghni,Memory metrics,8.050885808661564
9993,telaverge,Host-based anomaly detection event (rootcheck).,6.0
9994,ekaghni,Memory metrics,1.0514069385959024
9995,ekaghni,load average metrics,1.9330078890324731
9996,ekaghni,CPU | MEMORY | DISK usage metrics,6.936954832532546
9997,ekaghni,load average metrics,1.17049334814037
9998,ekaghni,Disk metrics,7.350076302369912
9999,ekaghni,CPU | MEMORY | DISK usage metrics,5.362916608949709
10000,ekaghni,load average metrics,9.740452810301939
10001,ekaghni,CPU | MEMORY | DISK usage metrics,5.0407203233776885
10002,ekaghni,Memory metrics,9.244841308555472
10003,ekaghni,Disk metrics,2.5574828457761765
10004,ekaghni,CPU | MEMORY | DISK usage metrics,3.942466249963771
10005,ekaghni,Memory metrics,5.176479436422281
10006,ekaghni,Disk metrics,4.663278743949956
10007,ekaghni,Disk metrics,1.3451546016244853
10008,telaverge,Host-based anomaly detection event (rootcheck).,6.0
10009,nibin-dev,Integrity checksum changed.,7.5
10010,ekaghni,load average metrics,9.170734948748544
10011,ekaghni,Disk metrics,4.017975547651781
10012,ekaghni,Memory metrics,2.877994019685829
10013,ekaghni,CPU | MEMORY | DISK usage metrics,6.268538055739359
10014,ekaghni,Memory metrics,5.572199820517312
10015,ekaghni,Disk metrics,9.317975397903764
10016,ekaghni,CPU | MEMORY | DISK usage metrics,8.56099747072414
10017,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10018,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10019,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10020,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10021,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10022,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10023,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10024,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10025,ekaghni,Disk metrics,5.979250215028297
10026,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10027,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10028,nibin-dev,Host-based anomaly detection event (rootcheck).,6.0
10029,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10030,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10031,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10032,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10033,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10034,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
10035,yuvipep-dev,Host-based anomaly detection event (rootcheck).,6.0
